time,User%
2025-05-23 20:46:44,12.3
2025-05-23 20:46:45,10.1
2025-05-23 20:46:46,8.9
2025-05-23 20:46:47,81.0
2025-05-23 20:46:48,26.9
2025-05-23 20:46:49,10.6
2025-05-23 20:46:50,10.0
2025-05-23 20:46:51,10.0
2025-05-23 20:46:52,63.7
2025-05-23 20:46:53,11.4
2025-05-23 20:46:54,10.3
2025-05-23 20:46:55,8.9
2025-05-23 20:46:56,46.6
2025-05-23 20:46:57,19.2
2025-05-23 20:46:58,9.2
2025-05-23 20:46:59,9.2
2025-05-23 20:47:00,11.7
2025-05-23 20:47:01,90.5
2025-05-23 20:47:02,10.7
2025-05-23 20:47:03,9.5
2025-05-23 20:47:04,12.3
2025-05-23 20:47:05,14.6
2025-05-23 20:47:06,43.2
2025-05-23 20:47:07,9.5
2025-05-23 20:47:08,11.1
2025-05-23 20:47:09,10.0
2025-05-23 20:47:10,61.3
2025-05-23 20:47:11,9.6
2025-05-23 20:47:12,12.7
2025-05-23 20:47:13,10.6
2025-05-23 20:47:14,21.1
2025-05-23 20:47:16,92.5
2025-05-23 20:47:17,10.3
2025-05-23 20:47:18,10.3
2025-05-23 20:47:19,9.2
2025-05-23 20:47:20,14.7
2025-05-23 20:47:21,51.9
2025-05-23 20:47:22,11.0
2025-05-23 20:47:23,10.0
2025-05-23 20:47:24,10.8
2025-05-23 20:47:25,62.4
2025-05-23 20:47:26,32.0
2025-05-23 20:47:27,9.5
2025-05-23 20:47:28,10.0
2025-05-23 20:47:29,10.8
2025-05-23 20:47:30,61.8
2025-05-23 20:47:31,11.0
2025-05-23 20:47:32,11.0
2025-05-23 20:47:33,11.6
2025-05-23 20:47:34,34.7
2025-05-23 20:47:35,49.4
2025-05-23 20:47:36,9.8
2025-05-23 20:47:37,11.1
2025-05-23 20:47:38,10.3
2025-05-23 20:47:39,54.5
2025-05-23 20:47:40,9.2
2025-05-23 20:47:41,12.8
2025-05-23 20:47:42,17.9
2025-05-23 20:47:43,21.3
2025-05-23 20:47:44,62.6
2025-05-23 20:47:45,11.4
2025-05-23 20:47:46,9.2
2025-05-23 20:47:47,9.0
2025-05-23 20:47:48,48.7
2025-05-23 20:47:49,26.7
2025-05-23 20:47:50,10.0
2025-05-23 20:47:51,9.2
2025-05-23 20:47:52,8.4
2025-05-23 20:47:53,82.9
2025-05-23 20:47:54,30.8
2025-05-23 20:47:55,9.0
2025-05-23 20:47:56,10.1
2025-05-23 20:47:57,11.8
2025-05-23 20:47:58,58.4
2025-05-23 20:47:59,9.5
2025-05-23 20:48:00,10.2
2025-05-23 20:48:01,11.1
2025-05-23 20:48:02,37.1
2025-05-23 20:48:03,64.3
2025-05-23 20:48:04,9.4
2025-05-23 20:48:05,12.2
2025-05-23 20:48:06,17.7
2025-05-23 20:48:07,47.1
2025-05-23 20:48:08,27.0
2025-05-23 20:48:09,13.5
2025-05-23 20:48:10,9.5
2025-05-23 20:48:11,9.5
2025-05-23 20:48:12,62.6
2025-05-23 20:48:13,12.9
2025-05-23 20:48:14,11.2
2025-05-23 20:48:15,8.9
2025-05-23 20:48:16,36.0
2025-05-23 20:48:17,38.2
2025-05-23 20:48:18,10.1
2025-05-23 20:48:19,8.7
2025-05-23 20:48:20,9.4
2025-05-23 20:48:21,51.6
2025-05-23 20:48:22,10.0
2025-05-23 20:48:23,9.7
2025-05-23 20:48:24,9.9
2025-05-23 20:48:25,41.4
2025-05-23 20:48:26,32.8
2025-05-23 20:48:27,9.8
2025-05-23 20:48:28,9.2
2025-05-23 20:48:29,11.3
2025-05-23 20:48:30,47.9
2025-05-23 20:48:31,9.2
2025-05-23 20:48:32,16.6
2025-05-23 20:48:33,14.1
2025-05-23 20:48:34,42.9
2025-05-23 20:48:35,73.0
2025-05-23 20:48:36,11.9
2025-05-23 20:48:37,13.6
2025-05-23 20:48:38,11.0
2025-05-23 20:48:39,37.2
2025-05-23 20:48:40,52.4
2025-05-23 20:48:41,13.0
2025-05-23 20:48:42,11.6
2025-05-23 20:48:43,9.5
2025-05-23 20:48:44,59.3
2025-05-23 20:48:45,12.6
2025-05-23 20:48:46,8.9
2025-05-23 20:48:47,9.4
2025-05-23 20:48:48,13.2
2025-05-23 20:48:49,88.5
2025-05-23 20:48:50,9.8
2025-05-23 20:48:51,9.5
2025-05-23 20:48:52,10.5
2025-05-23 20:48:53,19.3
2025-05-23 20:48:54,93.5
2025-05-23 20:48:55,70.1
2025-05-23 20:48:56,9.5
2025-05-23 20:48:57,10.7
2025-05-23 20:48:58,18.6
2025-05-23 20:48:59,42.2
2025-05-23 20:49:00,96.2
2025-05-23 20:49:01,40.3
2025-05-23 20:49:02,9.8
2025-05-23 20:49:03,8.4
2025-05-23 20:49:04,10.6
2025-05-23 20:49:05,70.8
2025-05-23 20:49:06,14.4
2025-05-23 20:49:07,11.1
2025-05-23 20:49:08,10.5
2025-05-23 20:49:09,13.4
2025-05-23 20:49:10,57.7
2025-05-23 20:49:11,10.8
2025-05-23 20:49:12,11.4
2025-05-23 20:49:13,14.8
2025-05-23 20:49:14,49.9
2025-05-23 20:49:15,54.1
2025-05-23 20:49:16,11.1
2025-05-23 20:49:17,12.2
2025-05-23 20:49:18,8.7
2025-05-23 20:49:19,57.1
2025-05-23 20:49:20,39.8
2025-05-23 20:49:21,12.8
2025-05-23 20:49:22,9.7
2025-05-23 20:49:23,8.9
2025-05-23 20:49:24,69.2
2025-05-23 20:49:25,19.8
2025-05-23 20:49:26,10.3
2025-05-23 20:49:27,10.0
2025-05-23 20:49:28,10.0
2025-05-23 20:49:29,78.5
2025-05-23 20:49:30,9.5
2025-05-23 20:49:31,9.5
2025-05-23 20:49:32,10.8
2025-05-23 20:49:33,30.3
2025-05-23 20:49:34,71.6
2025-05-23 20:49:35,9.7
2025-05-23 20:49:36,9.9
2025-05-23 20:49:37,12.4
2025-05-23 20:49:38,38.1
2025-05-23 20:49:39,31.1
2025-05-23 20:49:40,10.5
2025-05-23 20:49:41,11.7
2025-05-23 20:49:42,9.7
2025-05-23 20:49:43,57.5
2025-05-23 20:49:44,10.3
2025-05-23 20:49:45,10.1
2025-05-23 20:49:46,9.2
2025-05-23 20:49:47,35.8
2025-05-23 20:49:48,95.5
2025-05-23 20:49:49,46.4
2025-05-23 20:49:50,8.7
2025-05-23 20:49:51,8.4
2025-05-23 20:49:52,9.3
2025-05-23 20:49:53,53.1
2025-05-23 20:49:54,15.8
2025-05-23 20:49:55,9.1
2025-05-23 20:49:56,10.3
2025-05-23 20:49:57,28.4
2025-05-23 20:49:58,57.5
2025-05-23 20:49:59,10.1
2025-05-23 20:50:00,9.8
2025-05-23 20:50:01,10.8
2025-05-23 20:50:02,53.8
2025-05-23 20:50:03,17.9
2025-05-23 20:50:04,11.3
2025-05-23 20:50:05,11.9
2025-05-23 20:50:06,8.2
2025-05-23 20:50:07,58.9
2025-05-23 20:50:08,10.8
2025-05-23 20:50:09,11.4
2025-05-23 20:50:10,9.7
2025-05-23 20:50:11,48.3
2025-05-23 20:50:12,43.2
2025-05-23 20:50:13,12.4
2025-05-23 20:50:14,9.7
2025-05-23 20:50:15,9.5
2025-05-23 20:50:16,69.0
2025-05-23 20:50:17,17.8
2025-05-23 20:50:18,9.0
2025-05-23 20:50:19,9.0
2025-05-23 20:50:20,18.2
2025-05-23 20:50:21,91.2
2025-05-23 20:50:22,12.4
2025-05-23 20:50:23,8.6
2025-05-23 20:50:24,9.8
2025-05-23 20:50:25,13.0
2025-05-23 20:50:26,46.2
2025-05-23 20:50:27,9.5
2025-05-23 20:50:28,9.9
2025-05-23 20:50:29,10.8
2025-05-23 20:50:30,64.9
2025-05-23 20:50:31,20.4
2025-05-23 20:50:32,10.1
2025-05-23 20:50:33,12.2
2025-05-23 20:50:34,9.4
2025-05-23 20:50:35,73.2
2025-05-23 20:50:36,11.4
2025-05-23 20:50:37,12.2
2025-05-23 20:50:38,9.4
2025-05-23 20:50:39,29.1
2025-05-23 20:50:40,32.1
2025-05-23 20:50:41,11.9
2025-05-23 20:50:42,9.2
2025-05-23 20:50:43,8.4
2025-05-23 20:50:44,63.0
2025-05-23 20:50:45,11.7
2025-05-23 20:50:46,9.8
2025-05-23 20:50:47,16.2
2025-05-23 20:50:48,32.2
2025-05-23 20:50:49,44.0
2025-05-23 20:50:50,9.0
2025-05-23 20:50:51,9.4
2025-05-23 20:50:52,9.8
2025-05-23 20:50:53,52.1
2025-05-23 20:50:54,9.7
2025-05-23 20:50:55,8.9
2025-05-23 20:50:56,9.7
2025-05-23 20:50:57,34.9
2025-05-23 20:50:58,39.2
2025-05-23 20:50:59,9.2
2025-05-23 20:51:00,10.0
2025-05-23 20:51:01,12.1
2025-05-23 20:51:02,21.2
2025-05-23 20:51:03,8.7
2025-05-23 20:51:04,10.8
2025-05-23 20:51:05,10.1
2025-05-23 20:51:06,65.6
2025-05-23 20:51:07,32.8
2025-05-23 20:51:08,9.6
2025-05-23 20:51:09,11.9
2025-05-23 20:51:10,8.7
2025-05-23 20:51:11,77.6
2025-05-23 20:51:12,33.1
2025-05-23 20:51:13,11.4
2025-05-23 20:51:14,10.0
2025-05-23 20:51:15,14.5
2025-05-23 20:51:16,55.2
2025-05-23 20:51:17,11.1
2025-05-23 20:51:18,9.0
2025-05-23 20:51:19,9.5
2025-05-23 20:51:20,44.6
2025-05-23 20:51:21,16.4
2025-05-23 20:51:22,8.4
2025-05-23 20:51:23,9.1
2025-05-23 20:51:24,11.4
2025-05-23 20:51:25,76.0
2025-05-23 20:51:26,8.1
2025-05-23 20:51:27,9.7
2025-05-23 20:51:28,11.6
2025-05-23 20:51:29,35.1
2025-05-23 20:51:30,55.3
2025-05-23 20:51:31,9.5
2025-05-23 20:51:32,10.8
2025-05-23 20:51:33,11.7
2025-05-23 20:51:34,53.0
2025-05-23 20:51:35,47.0
2025-05-23 20:51:36,11.6
2025-05-23 20:51:37,11.1
2025-05-23 20:51:38,9.0
2025-05-23 20:51:39,56.3
2025-05-23 20:51:40,11.7
2025-05-23 20:51:41,15.7
2025-05-23 20:51:42,10.8
2025-05-23 20:51:43,21.6
2025-05-23 20:51:44,51.3
2025-05-23 20:51:45,11.4
2025-05-23 20:51:46,9.0
2025-05-23 20:51:47,8.7
2025-05-23 20:51:48,59.5
2025-05-23 20:51:49,46.7
2025-05-23 20:51:50,10.3
2025-05-23 20:51:51,9.2
2025-05-23 20:51:52,10.6
2025-05-23 20:51:53,25.4
2025-05-23 20:51:54,9.2
2025-05-23 20:51:55,8.9
2025-05-23 20:51:56,11.4
2025-05-23 20:51:57,56.7
2025-05-23 20:51:58,44.3
2025-05-23 20:51:59,9.7
2025-05-23 20:52:00,11.2
2025-05-23 20:52:01,10.8
2025-05-23 20:52:02,63.6
2025-05-23 20:52:03,94.0
2025-05-23 20:52:04,34.3
2025-05-23 20:52:05,11.9
2025-05-23 20:52:06,9.5
2025-05-23 20:52:07,7.9
2025-05-23 20:52:08,76.0
2025-05-23 20:52:09,28.0
2025-05-23 20:52:10,10.1
2025-05-23 20:52:11,10.2
2025-05-23 20:52:12,10.8
2025-05-23 20:52:13,22.7
2025-05-23 20:52:14,9.5
2025-05-23 20:52:15,9.7
2025-05-23 20:52:16,10.2
2025-05-23 20:52:17,55.0
2025-05-23 20:52:18,9.7
2025-05-23 20:52:19,9.0
2025-05-23 20:52:20,10.6
2025-05-23 20:52:21,39.4
2025-05-23 20:52:22,49.1
2025-05-23 20:52:23,9.3
2025-05-23 20:52:24,11.1
2025-05-23 20:52:25,10.3
2025-05-23 20:52:26,50.8
2025-05-23 20:52:27,10.0
2025-05-23 20:52:28,10.0
2025-05-23 20:52:29,11.1
2025-05-23 20:52:30,26.3
2025-05-23 20:52:31,43.6
2025-05-23 20:52:32,12.7
2025-05-23 20:52:33,10.6
2025-05-23 20:52:34,8.7
2025-05-23 20:52:35,65.8
2025-05-23 20:52:36,48.3
2025-05-23 20:52:37,10.3
2025-05-23 20:52:38,17.0
2025-05-23 20:52:39,9.2
2025-05-23 20:52:40,64.5
2025-05-23 20:52:41,56.0
2025-05-23 20:52:42,9.0
2025-05-23 20:52:43,9.2
2025-05-23 20:52:44,10.3
2025-05-23 20:52:45,55.5
2025-05-23 20:52:46,31.9
2025-05-23 20:52:47,9.7
2025-05-23 20:52:48,10.8
2025-05-23 20:52:49,10.1
2025-05-23 20:52:50,77.7
2025-05-23 20:52:51,22.0
2025-05-23 20:52:52,11.8
2025-05-23 20:52:53,10.8
2025-05-23 20:52:54,9.8
2025-05-23 20:52:55,33.1
2025-05-23 20:52:56,11.7
2025-05-23 20:52:57,11.6
2025-05-23 20:52:58,9.8
2025-05-23 20:52:59,65.8
2025-05-23 20:53:00,12.0
2025-05-23 20:53:01,10.7
2025-05-23 20:53:02,9.9
2025-05-23 20:53:03,26.1
2025-05-23 20:53:04,53.1
2025-05-23 20:53:05,11.2
2025-05-23 20:53:06,15.8
2025-05-23 20:53:07,9.7
2025-05-23 20:53:08,61.4
2025-05-23 20:53:10,26.3
2025-05-23 20:53:11,9.0
2025-05-23 20:53:12,9.5
2025-05-23 20:53:13,10.3
2025-05-23 20:53:14,76.1
2025-05-23 20:53:15,9.2
2025-05-23 20:53:16,9.5
2025-05-23 20:53:17,10.8
2025-05-23 20:53:18,20.1
2025-05-23 20:53:19,80.8
2025-05-23 20:53:20,10.3
2025-05-23 20:53:21,11.7
2025-05-23 20:53:22,10.0
2025-05-23 20:53:23,28.5
2025-05-23 20:53:24,45.0
2025-05-23 20:53:25,12.1
2025-05-23 20:53:26,9.3
2025-05-23 20:53:27,10.0
2025-05-23 20:53:28,48.7
2025-05-23 20:53:29,11.4
2025-05-23 20:53:30,10.5
2025-05-23 20:53:31,8.9
2025-05-23 20:53:32,30.4
2025-05-23 20:53:33,85.9
2025-05-23 20:53:34,10.7
2025-05-23 20:53:35,9.8
2025-05-23 20:53:36,9.5
2025-05-23 20:53:37,24.4
2025-05-23 20:53:38,94.0
2025-05-23 20:53:39,9.8
2025-05-23 20:53:40,8.7
2025-05-23 20:53:41,12.4
2025-05-23 20:53:42,17.3
2025-05-23 20:53:43,45.7
2025-05-23 20:53:44,11.3
2025-05-23 20:53:45,11.9
2025-05-23 20:53:46,9.0
2025-05-23 20:53:47,65.6
2025-05-23 20:53:48,39.1
2025-05-23 20:53:49,11.9
2025-05-23 20:53:50,10.4
2025-05-23 20:53:51,8.4
2025-05-23 20:53:52,48.6
2025-05-23 20:53:53,12.7
2025-05-23 20:53:54,10.2
2025-05-23 20:53:55,9.2
2025-05-23 20:53:56,23.3
2025-05-23 20:53:57,11.4
2025-05-23 20:53:58,9.2
2025-05-23 20:53:59,9.9
2025-05-23 20:54:00,29.7
2025-05-23 20:54:01,72.7
2025-05-23 20:54:02,10.2
2025-05-23 20:54:03,9.8
2025-05-23 20:54:04,9.9
2025-05-23 20:54:05,36.8
2025-05-23 20:54:06,92.8
2025-05-23 20:54:07,57.7
2025-05-23 20:54:08,10.0
2025-05-23 20:54:09,11.9
2025-05-23 20:54:10,8.6
2025-05-23 20:54:11,52.0
2025-05-23 20:54:12,34.9
2025-05-23 20:54:13,11.7
2025-05-23 20:54:14,10.0
2025-05-23 20:54:15,9.1
2025-05-23 20:54:16,65.7
2025-05-23 20:54:17,11.4
2025-05-23 20:54:18,9.5
2025-05-23 20:54:19,9.1
2025-05-23 20:54:20,24.5
2025-05-23 20:54:21,42.6
2025-05-23 20:54:22,9.5
2025-05-23 20:54:23,9.2
2025-05-23 20:54:24,10.2
2025-05-23 20:54:25,71.2
2025-05-23 20:54:26,19.0
2025-05-23 20:54:27,17.5
2025-05-23 20:54:28,10.5
2025-05-23 20:54:29,11.4
2025-05-23 20:54:30,89.2
2025-05-23 20:54:31,14.4
2025-05-23 20:54:32,10.9
2025-05-23 20:54:33,12.6
2025-05-23 20:54:34,9.5
2025-05-23 20:54:35,46.8
2025-05-23 20:54:36,11.4
2025-05-23 20:54:37,12.5
2025-05-23 20:54:38,9.7
2025-05-23 20:54:39,52.1
2025-05-23 20:54:40,9.8
2025-05-23 20:54:41,12.4
2025-05-23 20:54:42,9.5
2025-05-23 20:54:43,25.0
2025-05-23 20:54:44,30.4
2025-05-23 20:54:45,11.7
2025-05-23 20:54:46,9.1
2025-05-23 20:54:47,9.4
2025-05-23 20:54:48,78.7
2025-05-23 20:54:49,36.1
2025-05-23 20:54:50,9.7
2025-05-23 20:54:51,8.9
2025-05-23 20:54:52,10.4
2025-05-23 20:54:53,52.2
2025-05-23 20:54:54,9.7
2025-05-23 20:54:55,9.7
2025-05-23 20:54:56,10.5
2025-05-23 20:54:57,40.9
2025-05-23 20:54:58,95.0
2025-05-23 20:54:59,52.1
2025-05-23 20:55:00,10.6
2025-05-23 20:55:01,12.7
2025-05-23 20:55:02,9.9
2025-05-23 20:55:03,62.5
2025-05-23 20:55:04,44.5
2025-05-23 20:55:05,12.2
2025-05-23 20:55:06,8.4
2025-05-23 20:55:07,8.9
2025-05-23 20:55:08,64.3
2025-05-23 20:55:09,94.8
2025-05-23 20:55:10,33.0
2025-05-23 20:55:11,9.2
2025-05-23 20:55:12,9.0
2025-05-23 20:55:13,11.1
2025-05-23 20:55:14,75.3
2025-05-23 20:55:15,8.1
2025-05-23 20:55:16,8.7
2025-05-23 20:55:17,11.7
2025-05-23 20:55:18,12.7
2025-05-23 20:55:19,85.8
2025-05-23 20:55:20,10.9
2025-05-23 20:55:21,12.2
2025-05-23 20:55:22,9.9
2025-05-23 20:55:23,22.9
2025-05-23 20:55:24,49.2
2025-05-23 20:55:25,11.4
2025-05-23 20:55:26,9.9
2025-05-23 20:55:27,8.9
2025-05-23 20:55:28,60.2
2025-05-23 20:55:29,12.4
2025-05-23 20:55:30,8.4
2025-05-23 20:55:31,16.8
2025-05-23 20:55:32,20.3
2025-05-23 20:55:33,40.5
2025-05-23 20:55:34,9.1
2025-05-23 20:55:35,9.4
2025-05-23 20:55:36,10.5
2025-05-23 20:55:37,72.4
2025-05-23 20:55:38,27.1
2025-05-23 20:55:39,9.2
2025-05-23 20:55:40,10.6
2025-05-23 20:55:41,12.6
2025-05-23 20:55:42,80.8
2025-05-23 20:55:43,13.8
2025-05-23 20:55:44,10.8
2025-05-23 20:55:45,10.5
2025-05-23 20:55:46,9.4
2025-05-23 20:55:47,48.6
2025-05-23 20:55:48,10.0
2025-05-23 20:55:49,12.4
2025-05-23 20:55:50,9.4
2025-05-23 20:55:51,58.1
2025-05-23 20:55:52,10.3
2025-05-23 20:55:53,11.7
2025-05-23 20:55:54,8.9
2025-05-23 20:55:55,19.1
2025-05-23 20:55:56,39.9
2025-05-23 20:55:57,11.3
2025-05-23 20:55:58,10.2
2025-05-23 20:55:59,10.4
2025-05-23 20:56:00,71.3
2025-05-23 20:56:01,16.5
2025-05-23 20:56:02,9.3
2025-05-23 20:56:03,8.9
2025-05-23 20:56:04,10.0
2025-05-23 20:56:05,93.5
2025-05-23 20:56:06,16.6
2025-05-23 20:56:07,9.0
2025-05-23 20:56:08,11.1
2025-05-23 20:56:09,15.1
2025-05-23 20:56:10,79.1
2025-05-23 20:56:11,9.0
2025-05-23 20:56:12,11.1
2025-05-23 20:56:13,11.1
2025-05-23 20:56:14,29.5
2025-05-23 20:56:15,52.8
2025-05-23 20:56:16,11.1
2025-05-23 20:56:17,12.5
2025-05-23 20:56:18,7.9
2025-05-23 20:56:19,57.1
2025-05-23 20:56:20,43.8
2025-05-23 20:56:21,12.0
2025-05-23 20:56:22,8.9
2025-05-23 20:56:23,8.9
2025-05-23 20:56:24,67.4
2025-05-23 20:56:25,19.1
2025-05-23 20:56:26,9.2
2025-05-23 20:56:27,8.9
2025-05-23 20:56:28,10.0
2025-05-23 20:56:29,54.4
2025-05-23 20:56:30,8.9
2025-05-23 20:56:31,8.4
2025-05-23 20:56:32,10.2
2025-05-23 20:56:33,56.4
2025-05-23 20:56:34,17.0
2025-05-23 20:56:35,8.9
2025-05-23 20:56:36,10.5
2025-05-23 20:56:37,12.3
2025-05-23 20:56:38,70.8
2025-05-23 20:56:39,9.2
2025-05-23 20:56:40,17.5
2025-05-23 20:56:41,11.5
2025-05-23 20:56:42,36.1
2025-05-23 20:56:43,41.4
2025-05-23 20:56:44,9.1
2025-05-23 20:56:45,11.1
2025-05-23 20:56:46,8.4
2025-05-23 20:56:47,51.6
2025-05-23 20:56:48,10.3
2025-05-23 20:56:49,12.8
2025-05-23 20:56:50,9.4
2025-05-23 20:56:51,31.7
2025-05-23 20:56:52,39.9
2025-05-23 20:56:53,11.1
2025-05-23 20:56:54,9.5
2025-05-23 20:56:55,9.5
2025-05-23 20:56:56,22.9
2025-05-23 20:56:57,10.0
2025-05-23 20:56:58,10.2
2025-05-23 20:56:59,9.4
2025-05-23 20:57:00,63.7
2025-05-23 20:57:01,53.4
2025-05-23 20:57:02,10.0
2025-05-23 20:57:03,9.5
2025-05-23 20:57:04,10.6
2025-05-23 20:57:05,59.3
2025-05-23 20:57:06,26.9
2025-05-23 20:57:07,10.2
2025-05-23 20:57:08,11.0
2025-05-23 20:57:09,11.8
2025-05-23 20:57:10,82.2
2025-05-23 20:57:11,19.9
2025-05-23 20:57:12,10.6
2025-05-23 20:57:13,11.5
2025-05-23 20:57:14,9.2
2025-05-23 20:57:15,81.3
2025-05-23 20:57:16,11.9
2025-05-23 20:57:17,9.5
2025-05-23 20:57:18,8.7
2025-05-23 20:57:19,21.9
2025-05-23 20:57:20,84.3
2025-05-23 20:57:21,12.2
2025-05-23 20:57:22,8.6
2025-05-23 20:57:23,9.4
2025-05-23 20:57:24,26.8
2025-05-23 20:57:25,33.9
2025-05-23 20:57:26,8.7
2025-05-23 20:57:27,9.7
2025-05-23 20:57:28,11.9
2025-05-23 20:57:29,57.5
2025-05-23 20:57:30,9.5
2025-05-23 20:57:31,10.0
2025-05-23 20:57:32,11.9
2025-05-23 20:57:33,25.0
2025-05-23 20:57:34,10.0
2025-05-23 20:57:35,9.7
2025-05-23 20:57:36,11.5
2025-05-23 20:57:37,28.5
2025-05-23 20:57:38,75.4
2025-05-23 20:57:39,8.8
2025-05-23 20:57:40,11.9
2025-05-23 20:57:41,11.3
2025-05-23 20:57:42,34.2
2025-05-23 20:57:43,67.2
2025-05-23 20:57:44,11.3
2025-05-23 20:57:45,17.9
2025-05-23 20:57:46,9.4
2025-05-23 20:57:47,43.7
2025-05-23 20:57:48,15.9
2025-05-23 20:57:49,11.6
2025-05-23 20:57:50,10.2
2025-05-23 20:57:51,9.2
2025-05-23 20:57:52,47.1
2025-05-23 20:57:53,12.3
2025-05-23 20:57:54,9.2
2025-05-23 20:57:55,10.0
2025-05-23 20:57:56,61.7
2025-05-23 20:57:57,45.7
2025-05-23 20:57:58,9.2
2025-05-23 20:57:59,10.0
2025-05-23 20:58:00,11.8
2025-05-23 20:58:01,66.5
2025-05-23 20:58:02,34.3
2025-05-23 20:58:03,10.0
2025-05-23 20:58:04,11.4
2025-05-23 20:58:05,11.9
2025-05-23 20:58:06,75.1
2025-05-23 20:58:07,23.6
2025-05-23 20:58:08,12.4
2025-05-23 20:58:09,10.8
2025-05-23 20:58:10,10.4
2025-05-23 20:58:11,73.7
2025-05-23 20:58:12,10.9
2025-05-23 20:58:13,10.1
2025-05-23 20:58:14,9.8
2025-05-23 20:58:15,30.6
2025-05-23 20:58:16,54.0
2025-05-23 20:58:17,11.4
2025-05-23 20:58:18,9.4
2025-05-23 20:58:19,8.7
2025-05-23 20:58:20,60.7
2025-05-23 20:58:21,28.9
2025-05-23 20:58:22,9.4
2025-05-23 20:58:23,10.0
2025-05-23 20:58:24,11.7
2025-05-23 20:58:25,81.5
2025-05-23 20:58:26,20.8
2025-05-23 20:58:27,11.1
2025-05-23 20:58:28,12.1
2025-05-23 20:58:29,11.6
2025-05-23 20:58:30,76.1
2025-05-23 20:58:31,9.9
2025-05-23 20:58:32,12.8
2025-05-23 20:58:33,12.2
2025-05-23 20:58:34,25.5
2025-05-23 20:58:35,76.1
2025-05-23 20:58:36,13.0
2025-05-23 20:58:37,10.5
2025-05-23 20:58:38,10.2
2025-05-23 20:58:39,33.9
2025-05-23 20:58:40,39.1
2025-05-23 20:58:41,10.0
2025-05-23 20:58:42,9.2
2025-05-23 20:58:43,9.7
2025-05-23 20:58:44,59.8
2025-05-23 20:58:45,18.1
2025-05-23 20:58:46,9.7
2025-05-23 20:58:47,9.7
2025-05-23 20:58:48,29.9
2025-05-23 20:58:49,62.5
2025-05-23 20:58:50,9.5
2025-05-23 20:58:51,9.5
2025-05-23 20:58:52,9.8
2025-05-23 20:58:53,49.5
2025-05-23 20:58:55,59.1
2025-05-23 20:58:56,9.9
2025-05-23 20:58:57,11.9
2025-05-23 20:58:58,10.2
2025-05-23 20:58:59,51.2
2025-05-23 20:59:00,36.9
2025-05-23 20:59:01,12.1
2025-05-23 20:59:02,12.4
2025-05-23 20:59:03,9.1
2025-05-23 20:59:04,73.5
2025-05-23 20:59:05,30.6
2025-05-23 20:59:06,10.8
2025-05-23 20:59:07,11.0
2025-05-23 20:59:08,9.4
2025-05-23 20:59:09,51.3
2025-05-23 20:59:10,11.7
2025-05-23 20:59:11,9.7
2025-05-23 20:59:12,10.0
2025-05-23 20:59:13,49.6
2025-05-23 20:59:14,24.3
2025-05-23 20:59:15,9.7
2025-05-23 20:59:16,9.4
2025-05-23 20:59:17,20.4
2025-05-23 20:59:18,87.4
2025-05-23 20:59:19,17.3
2025-05-23 20:59:20,9.7
2025-05-23 20:59:21,12.3
2025-05-23 20:59:22,11.0
2025-05-23 20:59:23,74.6
2025-05-23 20:59:24,10.8
2025-05-23 20:59:25,10.8
2025-05-23 20:59:26,10.5
2025-05-23 20:59:27,31.9
2025-05-23 20:59:28,37.8
2025-05-23 20:59:29,12.7
2025-05-23 20:59:30,10.3
2025-05-23 20:59:31,9.3
2025-05-23 20:59:32,71.4
2025-05-23 20:59:33,95.3
2025-05-23 20:59:34,18.2
2025-05-23 20:59:35,9.5
2025-05-23 20:59:36,9.7
2025-05-23 20:59:37,11.8
2025-05-23 20:59:38,89.4
2025-05-23 20:59:39,12.4
2025-05-23 20:59:40,9.5
2025-05-23 20:59:41,11.9
2025-05-23 20:59:42,10.8
2025-05-23 20:59:43,82.6
2025-05-23 20:59:44,9.9
2025-05-23 20:59:45,12.4
2025-05-23 20:59:46,9.4
2025-05-23 20:59:47,25.1
2025-05-23 20:59:48,59.6
2025-05-23 20:59:49,11.9
2025-05-23 20:59:50,10.2
2025-05-23 20:59:51,9.3
2025-05-23 20:59:52,51.8
2025-05-23 20:59:53,51.5
2025-05-23 20:59:54,10.1
2025-05-23 20:59:55,8.4
2025-05-23 20:59:56,9.8
2025-05-23 20:59:57,56.2
2025-05-23 20:59:58,10.0
2025-05-23 20:59:59,9.3
2025-05-23 21:00:00,11.4
2025-05-23 21:00:01,19.7
2025-05-23 21:00:02,68.1
2025-05-23 21:00:03,9.5
2025-05-23 21:00:04,10.0
2025-05-23 21:00:05,12.4
2025-05-23 21:00:06,44.0
2025-05-23 21:00:07,14.8
2025-05-23 21:00:08,9.3
2025-05-23 21:00:09,12.6
2025-05-23 21:00:10,10.1
2025-05-23 21:00:11,91.2
2025-05-23 21:00:12,10.8
2025-05-23 21:00:13,11.4
2025-05-23 21:00:14,10.2
2025-05-23 21:00:15,15.3
2025-05-23 21:00:16,46.7
2025-05-23 21:00:17,12.9
2025-05-23 21:00:18,9.8
2025-05-23 21:00:19,8.4
2025-05-23 21:00:20,64.4
2025-05-23 21:00:21,40.4
2025-05-23 21:00:22,10.0
2025-05-23 21:00:23,9.5
2025-05-23 21:00:24,10.5
2025-05-23 21:00:25,63.8
2025-05-23 21:00:26,10.5
2025-05-23 21:00:27,9.2
2025-05-23 21:00:28,11.1
2025-05-23 21:00:29,25.1
