timestamp,state,matrix_size_used
2025-05-23 17:24:47,sleeping,0
2025-05-23 17:24:48,normal,1200
2025-05-23 17:24:48,sleeping,0
2025-05-23 17:24:50,normal,1800
2025-05-23 17:24:50,sleeping,0
2025-05-23 17:24:52,normal,1200
2025-05-23 17:24:52,sleeping,0
2025-05-23 17:24:53,normal,1600
2025-05-23 17:24:53,sleeping,0
2025-05-23 17:24:55,normal,1200
2025-05-23 17:24:55,sleeping,0
2025-05-23 17:24:56,normal,2200
2025-05-23 17:24:57,sleeping,0
2025-05-23 17:24:58,normal,1200
2025-05-23 17:24:58,sleeping,0
2025-05-23 17:25:00,normal,1200
2025-05-23 17:25:00,sleeping,0
2025-05-23 17:25:01,normal,1600
2025-05-23 17:25:02,sleeping,0
2025-05-23 17:25:03,normal,1800
2025-05-23 17:25:03,sleeping,0
2025-05-23 17:25:05,normal,1800
2025-05-23 17:25:05,sleeping,0
2025-05-23 17:25:07,normal,1800
2025-05-23 17:25:07,sleeping,0
2025-05-23 17:25:08,normal,1200
2025-05-23 17:25:08,sleeping,0
2025-05-23 17:25:10,normal,2200
2025-05-23 17:25:10,sleeping,0
2025-05-23 17:25:12,normal,1600
2025-05-23 17:25:12,sleeping,0
2025-05-23 17:25:13,normal,1600
2025-05-23 17:25:14,sleeping,0
2025-05-23 17:25:15,normal,1800
2025-05-23 17:25:15,sleeping,0
2025-05-23 17:25:17,normal,1200
2025-05-23 17:25:17,sleeping,0
2025-05-23 17:25:18,normal,2200
2025-05-23 17:25:19,sleeping,0
2025-05-23 17:25:20,normal,1800
2025-05-23 17:25:20,sleeping,0
2025-05-23 17:25:22,normal,1800
2025-05-23 17:25:22,sleeping,0
2025-05-23 17:25:24,normal,2200
2025-05-23 17:25:24,sleeping,0
2025-05-23 17:25:26,normal,2200
2025-05-23 17:25:26,sleeping,0
2025-05-23 17:25:27,normal,1600
2025-05-23 17:25:28,sleeping,0
2025-05-23 17:25:29,normal,1600
2025-05-23 17:25:29,sleeping,0
2025-05-23 17:25:31,normal,1800
2025-05-23 17:25:31,sleeping,0
2025-05-23 17:25:33,normal,2200
2025-05-23 17:25:33,sleeping,0
2025-05-23 17:25:34,normal,2200
2025-05-23 17:25:35,sleeping,0
2025-05-23 17:25:36,normal,1600
2025-05-23 17:25:37,sleeping,0
2025-05-23 17:25:38,normal,1200
2025-05-23 17:25:38,sleeping,0
2025-05-23 17:25:40,normal,1200
2025-05-23 17:25:40,sleeping,0
2025-05-23 17:25:41,normal,1800
2025-05-23 17:25:41,sleeping,0
2025-05-23 17:25:43,normal,1600
2025-05-23 17:25:43,sleeping,0
2025-05-23 17:25:45,normal,2200
2025-05-23 17:25:45,sleeping,0
2025-05-23 17:25:46,normal,2200
2025-05-23 17:25:47,sleeping,0
2025-05-23 17:25:48,normal,2200
2025-05-23 17:25:49,sleeping,0
2025-05-23 17:25:50,normal,2200
2025-05-23 17:25:51,sleeping,0
2025-05-23 17:25:52,normal,2200
2025-05-23 17:25:53,sleeping,0
2025-05-23 17:25:54,normal,2200
2025-05-23 17:25:54,sleeping,0
2025-05-23 17:25:56,normal,1200
2025-05-23 17:25:56,sleeping,0
2025-05-23 17:25:58,normal,1600
2025-05-23 17:25:58,sleeping,0
2025-05-23 17:25:59,normal,1600
2025-05-23 17:25:59,sleeping,0
2025-05-23 17:26:01,normal,1200
2025-05-23 17:26:01,sleeping,0
2025-05-23 17:26:02,normal,1800
2025-05-23 17:26:03,sleeping,0
2025-05-23 17:26:04,normal,1600
2025-05-23 17:26:04,sleeping,0
2025-05-23 17:26:06,normal,1200
2025-05-23 17:26:06,sleeping,0
2025-05-23 17:26:07,normal,1600
2025-05-23 17:26:08,sleeping,0
2025-05-23 17:26:09,normal,1600
2025-05-23 17:26:09,sleeping,0
2025-05-23 17:26:11,normal,1200
2025-05-23 17:26:11,sleeping,0
2025-05-23 17:26:12,normal,1600
2025-05-23 17:26:12,sleeping,0
2025-05-23 17:26:14,normal,1600
2025-05-23 17:26:14,sleeping,0
2025-05-23 17:26:16,normal,2200
2025-05-23 17:26:16,sleeping,0
2025-05-23 17:26:18,normal,1200
2025-05-23 17:26:18,sleeping,0
2025-05-23 17:26:19,normal,2200
2025-05-23 17:26:19,sleeping,0
2025-05-23 17:26:21,normal,1600
2025-05-23 17:26:21,sleeping,0
2025-05-23 17:26:23,normal,2200
2025-05-23 17:26:23,sleeping,0
2025-05-23 17:26:25,normal,1600
2025-05-23 17:26:25,sleeping,0
2025-05-23 17:26:26,normal,1200
2025-05-23 17:26:26,sleeping,0
2025-05-23 17:26:28,normal,1200
2025-05-23 17:26:28,sleeping,0
2025-05-23 17:26:29,normal,1600
2025-05-23 17:26:29,sleeping,0
2025-05-23 17:26:31,normal,1800
2025-05-23 17:26:31,sleeping,0
2025-05-23 17:26:33,normal,2200
2025-05-23 17:26:33,sleeping,0
2025-05-23 17:26:35,normal,1800
2025-05-23 17:26:35,sleeping,0
2025-05-23 17:26:36,normal,2200
2025-05-23 17:26:37,sleeping,0
2025-05-23 17:26:38,normal,2200
2025-05-23 17:26:39,sleeping,0
2025-05-23 17:26:40,normal,1600
2025-05-23 17:26:40,sleeping,0
2025-05-23 17:26:42,normal,1200
2025-05-23 17:26:42,sleeping,0
2025-05-23 17:26:43,normal,1600
2025-05-23 17:26:43,sleeping,0
2025-05-23 17:26:45,normal,1600
2025-05-23 17:26:45,sleeping,0
2025-05-23 17:26:47,normal,1200
2025-05-23 17:26:47,sleeping,0
2025-05-23 17:26:48,normal,1200
2025-05-23 17:26:48,sleeping,0
2025-05-23 17:26:50,normal,2200
2025-05-23 17:26:50,sleeping,0
2025-05-23 17:26:52,normal,1600
2025-05-23 17:26:52,sleeping,0
2025-05-23 17:26:53,normal,1200
2025-05-23 17:26:53,sleeping,0
2025-05-23 17:26:55,normal,1600
2025-05-23 17:26:55,sleeping,0
2025-05-23 17:26:57,normal,1600
2025-05-23 17:26:57,sleeping,0
2025-05-23 17:26:58,normal,1200
2025-05-23 17:26:58,sleeping,0
2025-05-23 17:27:00,normal,2200
2025-05-23 17:27:00,sleeping,0
2025-05-23 17:27:02,normal,1200
2025-05-23 17:27:02,sleeping,0
2025-05-23 17:27:03,normal,2200
2025-05-23 17:27:04,sleeping,0
2025-05-23 17:27:05,normal,1800
2025-05-23 17:27:05,sleeping,0
2025-05-23 17:27:07,normal,1800
2025-05-23 17:27:07,sleeping,0
2025-05-23 17:27:09,normal,2200
2025-05-23 17:27:09,sleeping,0
2025-05-23 17:27:10,normal,2200
2025-05-23 17:27:11,sleeping,0
2025-05-23 17:27:12,normal,2200
2025-05-23 17:27:13,sleeping,0
2025-05-23 17:27:14,normal,1200
2025-05-23 17:27:14,sleeping,0
2025-05-23 17:27:16,normal,1200
2025-05-23 17:27:16,sleeping,0
2025-05-23 17:27:17,normal,1200
2025-05-23 17:27:17,sleeping,0
2025-05-23 17:27:19,normal,2200
2025-05-23 17:27:19,sleeping,0
2025-05-23 17:27:21,normal,1200
2025-05-23 17:27:21,sleeping,0
2025-05-23 17:27:22,normal,1800
2025-05-23 17:27:23,sleeping,0
2025-05-23 17:27:24,normal,2200
2025-05-23 17:27:25,sleeping,0
2025-05-23 17:27:26,normal,1600
2025-05-23 17:27:26,sleeping,0
2025-05-23 17:27:28,normal,1200
2025-05-23 17:27:28,sleeping,0
2025-05-23 17:27:29,normal,1600
2025-05-23 17:27:30,sleeping,0
2025-05-23 17:27:31,normal,1200
2025-05-23 17:27:31,sleeping,0
2025-05-23 17:27:33,normal,1800
2025-05-23 17:27:33,sleeping,0
2025-05-23 17:27:34,normal,1800
2025-05-23 17:27:35,sleeping,0
2025-05-23 17:27:36,normal,1200
2025-05-23 17:27:36,sleeping,0
2025-05-23 17:27:38,normal,1200
2025-05-23 17:27:38,sleeping,0
2025-05-23 17:27:39,normal,1800
2025-05-23 17:27:39,sleeping,0
2025-05-23 17:27:41,normal,1600
2025-05-23 17:27:41,sleeping,0
2025-05-23 17:27:43,normal,2200
2025-05-23 17:27:43,sleeping,0
2025-05-23 17:27:44,normal,1600
2025-05-23 17:27:45,sleeping,0
2025-05-23 17:27:46,normal,1800
2025-05-23 17:27:46,sleeping,0
2025-05-23 17:27:48,normal,2200
2025-05-23 17:27:48,sleeping,0
2025-05-23 17:27:50,normal,1600
2025-05-23 17:27:50,sleeping,0
2025-05-23 17:27:51,normal,1200
2025-05-23 17:27:51,sleeping,0
2025-05-23 17:27:53,normal,2200
2025-05-23 17:27:53,sleeping,0
2025-05-23 17:27:55,normal,2200
2025-05-23 17:27:55,sleeping,0
2025-05-23 17:27:57,normal,1800
2025-05-23 17:27:57,sleeping,0
2025-05-23 17:27:58,normal,1600
2025-05-23 17:27:59,sleeping,0
2025-05-23 17:28:00,normal,1600
2025-05-23 17:28:00,sleeping,0
2025-05-23 17:28:02,normal,2200
2025-05-23 17:28:02,sleeping,0
2025-05-23 17:28:04,normal,1800
2025-05-23 17:28:04,sleeping,0
2025-05-23 17:28:05,normal,1200
2025-05-23 17:28:05,sleeping,0
2025-05-23 17:28:07,normal,1200
2025-05-23 17:28:07,sleeping,0
2025-05-23 17:28:09,normal,1600
2025-05-23 17:28:09,sleeping,0
2025-05-23 17:28:10,normal,2200
2025-05-23 17:28:11,sleeping,0
2025-05-23 17:28:12,normal,1800
2025-05-23 17:28:12,sleeping,0
2025-05-23 17:28:14,normal,1200
2025-05-23 17:28:14,sleeping,0
2025-05-23 17:28:15,normal,1200
2025-05-23 17:28:15,sleeping,0
2025-05-23 17:28:17,normal,2200
2025-05-23 17:28:17,sleeping,0
2025-05-23 17:28:19,normal,2200
2025-05-23 17:28:19,sleeping,0
2025-05-23 17:28:21,normal,1800
2025-05-23 17:28:21,sleeping,0
2025-05-23 17:28:22,normal,1800
2025-05-23 17:28:23,sleeping,0
2025-05-23 17:28:24,normal,1600
2025-05-23 17:28:24,sleeping,0
2025-05-23 17:28:26,normal,1200
2025-05-23 17:28:26,sleeping,0
2025-05-23 17:28:27,normal,1200
2025-05-23 17:28:27,sleeping,0
2025-05-23 17:28:29,normal,1800
2025-05-23 17:28:29,sleeping,0
2025-05-23 17:28:31,normal,1800
2025-05-23 17:28:31,sleeping,0
2025-05-23 17:28:32,normal,1800
2025-05-23 17:28:33,sleeping,0
2025-05-23 17:28:34,normal,1800
2025-05-23 17:28:34,sleeping,0
2025-05-23 17:28:36,normal,2200
2025-05-23 17:28:36,sleeping,0
2025-05-23 17:28:38,normal,1200
2025-05-23 17:28:38,sleeping,0
2025-05-23 17:28:39,normal,2200
2025-05-23 17:28:40,sleeping,0
2025-05-23 17:28:41,normal,1200
2025-05-23 17:28:41,sleeping,0
2025-05-23 17:28:43,normal,1600
2025-05-23 17:28:43,sleeping,0
2025-05-23 17:28:44,normal,1600
2025-05-23 17:28:45,sleeping,0
2025-05-23 17:28:46,normal,1600
2025-05-23 17:28:46,sleeping,0
2025-05-23 17:28:48,normal,1200
2025-05-23 17:28:48,sleeping,0
2025-05-23 17:28:49,normal,1600
2025-05-23 17:28:49,sleeping,0
2025-05-23 17:28:51,normal,1600
2025-05-23 17:28:51,sleeping,0
2025-05-23 17:28:53,normal,1800
2025-05-23 17:28:53,sleeping,0
2025-05-23 17:28:54,normal,1200
2025-05-23 17:28:54,sleeping,0
2025-05-23 17:28:56,normal,2200
2025-05-23 17:28:56,sleeping,0
2025-05-23 17:28:58,normal,1800
2025-05-23 17:28:58,sleeping,0
2025-05-23 17:29:00,normal,2200
2025-05-23 17:29:00,sleeping,0
2025-05-23 17:29:01,normal,1800
2025-05-23 17:29:02,sleeping,0
2025-05-23 17:29:03,normal,2200
2025-05-23 17:29:04,sleeping,0
2025-05-23 17:29:05,normal,2200
2025-05-23 17:29:05,sleeping,0
2025-05-23 17:29:07,normal,1600
2025-05-23 17:29:07,sleeping,0
2025-05-23 17:29:09,normal,1600
2025-05-23 17:29:09,sleeping,0
2025-05-23 17:29:10,normal,2200
2025-05-23 17:29:11,sleeping,0
2025-05-23 17:29:12,normal,1800
2025-05-23 17:29:12,sleeping,0
2025-05-23 17:29:14,normal,2200
2025-05-23 17:29:14,sleeping,0
2025-05-23 17:29:16,normal,2200
2025-05-23 17:29:16,sleeping,0
2025-05-23 17:29:18,normal,1600
2025-05-23 17:29:18,sleeping,0
2025-05-23 17:29:19,normal,1200
2025-05-23 17:29:19,sleeping,0
2025-05-23 17:29:21,normal,1800
2025-05-23 17:29:21,sleeping,0
2025-05-23 17:29:23,normal,2200
2025-05-23 17:29:23,sleeping,0
2025-05-23 17:29:25,normal,1600
2025-05-23 17:29:25,sleeping,0
2025-05-23 17:29:26,normal,2200
2025-05-23 17:29:27,sleeping,0
2025-05-23 17:29:28,normal,1800
2025-05-23 17:29:28,sleeping,0
2025-05-23 17:29:30,normal,2200
2025-05-23 17:29:30,sleeping,0
2025-05-23 17:29:32,normal,2200
2025-05-23 17:29:32,sleeping,0
2025-05-23 17:29:34,normal,1600
2025-05-23 17:29:34,sleeping,0
2025-05-23 17:29:35,normal,2200
2025-05-23 17:29:36,sleeping,0
2025-05-23 17:29:37,normal,1800
2025-05-23 17:29:37,sleeping,0
2025-05-23 17:29:39,normal,2200
2025-05-23 17:29:39,sleeping,0
2025-05-23 17:29:41,normal,1200
2025-05-23 17:29:41,sleeping,0
2025-05-23 17:29:42,normal,1600
2025-05-23 17:29:42,sleeping,0
2025-05-23 17:29:44,normal,2200
2025-05-23 17:29:44,sleeping,0
2025-05-23 17:29:46,normal,1600
2025-05-23 17:29:46,sleeping,0
2025-05-23 17:29:47,normal,1200
2025-05-23 17:29:48,sleeping,0
2025-05-23 17:29:49,normal,1200
2025-05-23 17:29:49,sleeping,0
2025-05-23 17:29:51,normal,1600
2025-05-23 17:29:51,sleeping,0
2025-05-23 17:29:52,normal,2200
2025-05-23 17:29:53,sleeping,0
2025-05-23 17:29:54,normal,1200
2025-05-23 17:29:54,sleeping,0
2025-05-23 17:29:56,normal,1800
2025-05-23 17:29:56,sleeping,0
2025-05-23 17:29:57,normal,1800
2025-05-23 17:29:58,sleeping,0
2025-05-23 17:29:59,normal,1600
2025-05-23 17:29:59,sleeping,0
2025-05-23 17:30:01,normal,1600
2025-05-23 17:30:01,sleeping,0
2025-05-23 17:30:03,normal,1600
2025-05-23 17:30:03,sleeping,0
2025-05-23 17:30:04,normal,1600
2025-05-23 17:30:04,sleeping,0
2025-05-23 17:30:06,normal,1800
2025-05-23 17:30:06,sleeping,0
2025-05-23 17:30:08,normal,2200
2025-05-23 17:30:08,sleeping,0
2025-05-23 17:30:10,normal,1200
2025-05-23 17:30:10,sleeping,0
2025-05-23 17:30:11,normal,2200
2025-05-23 17:30:11,sleeping,0
2025-05-23 17:30:13,normal,2200
2025-05-23 17:30:13,sleeping,0
2025-05-23 17:30:15,normal,2200
2025-05-23 17:30:15,sleeping,0
2025-05-23 17:30:17,normal,1600
2025-05-23 17:30:17,sleeping,0
2025-05-23 17:30:18,normal,1200
2025-05-23 17:30:18,sleeping,0
2025-05-23 17:30:20,normal,1600
2025-05-23 17:30:20,sleeping,0
2025-05-23 17:30:22,normal,1200
2025-05-23 17:30:22,sleeping,0
2025-05-23 17:30:23,normal,1200
2025-05-23 17:30:23,sleeping,0
2025-05-23 17:30:25,normal,2200
2025-05-23 17:30:25,sleeping,0
2025-05-23 17:30:27,normal,2200
2025-05-23 17:30:27,sleeping,0
2025-05-23 17:30:29,normal,2200
2025-05-23 17:30:29,sleeping,0
2025-05-23 17:30:30,normal,1800
2025-05-23 17:30:31,sleeping,0
2025-05-23 17:30:32,normal,1800
2025-05-23 17:30:32,sleeping,0
2025-05-23 17:30:34,normal,1600
2025-05-23 17:30:34,sleeping,0
2025-05-23 17:30:36,normal,1600
2025-05-23 17:30:36,sleeping,0
2025-05-23 17:30:37,normal,1800
2025-05-23 17:30:37,sleeping,0
2025-05-23 17:30:39,normal,2200
2025-05-23 17:30:39,sleeping,0
2025-05-23 17:30:41,normal,1200
2025-05-23 17:30:41,sleeping,0
2025-05-23 17:30:42,normal,1600
2025-05-23 17:30:43,sleeping,0
2025-05-23 17:30:44,normal,1800
2025-05-23 17:30:44,sleeping,0
2025-05-23 17:30:46,normal,2200
2025-05-23 17:30:46,sleeping,0
2025-05-23 17:30:48,normal,1200
2025-05-23 17:30:48,sleeping,0
2025-05-23 17:30:49,normal,1600
2025-05-23 17:30:49,sleeping,0
2025-05-23 17:30:51,normal,1800
2025-05-23 17:30:51,sleeping,0
2025-05-23 17:30:53,normal,2200
2025-05-23 17:30:53,sleeping,0
2025-05-23 17:30:54,normal,1600
2025-05-23 17:30:55,sleeping,0
2025-05-23 17:30:56,normal,2200
2025-05-23 17:30:57,sleeping,0
2025-05-23 17:30:58,normal,1600
2025-05-23 17:30:58,sleeping,0
2025-05-23 17:31:00,normal,1600
2025-05-23 17:31:00,sleeping,0
2025-05-23 17:31:01,normal,1200
2025-05-23 17:31:01,sleeping,0
2025-05-23 17:31:03,normal,1600
2025-05-23 17:31:03,sleeping,0
2025-05-23 17:31:05,normal,1200
2025-05-23 17:31:05,sleeping,0
2025-05-23 17:31:06,normal,2200
2025-05-23 17:31:07,sleeping,0
2025-05-23 17:31:08,normal,1600
2025-05-23 17:31:08,sleeping,0
2025-05-23 17:31:10,normal,1800
2025-05-23 17:31:10,sleeping,0
2025-05-23 17:31:11,normal,2200
2025-05-23 17:31:12,sleeping,0
2025-05-23 17:31:13,normal,1200
2025-05-23 17:31:13,sleeping,0
2025-05-23 17:31:15,normal,2200
2025-05-23 17:31:15,sleeping,0
2025-05-23 17:31:17,normal,1200
2025-05-23 17:31:17,sleeping,0
2025-05-23 17:31:18,normal,1200
2025-05-23 17:31:18,sleeping,0
2025-05-23 17:31:20,normal,1800
2025-05-23 17:31:20,sleeping,0
2025-05-23 17:31:22,normal,1800
2025-05-23 17:31:22,sleeping,0
2025-05-23 17:31:23,normal,1800
2025-05-23 17:31:24,sleeping,0
2025-05-23 17:31:25,normal,2200
2025-05-23 17:31:25,sleeping,0
2025-05-23 17:31:27,normal,2200
2025-05-23 17:31:27,sleeping,0
2025-05-23 17:31:29,normal,1200
2025-05-23 17:31:29,sleeping,0
2025-05-23 17:31:30,normal,1800
2025-05-23 17:31:31,sleeping,0
2025-05-23 17:31:32,normal,1200
2025-05-23 17:31:32,sleeping,0
2025-05-23 17:31:34,normal,1600
2025-05-23 17:31:34,sleeping,0
2025-05-23 17:31:35,normal,2200
2025-05-23 17:31:36,sleeping,0
2025-05-23 17:31:37,normal,2200
2025-05-23 17:31:38,sleeping,0
2025-05-23 17:31:39,normal,1200
2025-05-23 17:31:39,sleeping,0
2025-05-23 17:31:41,normal,1600
2025-05-23 17:31:41,sleeping,0
2025-05-23 17:31:42,normal,2200
2025-05-23 17:31:43,sleeping,0
2025-05-23 17:31:44,normal,2200
2025-05-23 17:31:45,sleeping,0
2025-05-23 17:31:46,normal,1600
2025-05-23 17:31:46,sleeping,0
2025-05-23 17:31:48,normal,1600
2025-05-23 17:31:48,sleeping,0
2025-05-23 17:31:49,normal,1800
2025-05-23 17:31:50,sleeping,0
2025-05-23 17:31:51,normal,1600
2025-05-23 17:31:51,sleeping,0
2025-05-23 17:31:53,normal,1600
2025-05-23 17:31:53,sleeping,0
2025-05-23 17:31:55,normal,1800
2025-05-23 17:31:55,sleeping,0
2025-05-23 17:31:56,normal,2200
2025-05-23 17:31:57,sleeping,0
2025-05-23 17:31:58,normal,2200
2025-05-23 17:31:59,sleeping,0
2025-05-23 17:32:00,normal,1600
2025-05-23 17:32:00,sleeping,0
2025-05-23 17:32:02,normal,1600
2025-05-23 17:32:02,sleeping,0
2025-05-23 17:32:03,normal,1200
2025-05-23 17:32:04,sleeping,0
2025-05-23 17:32:05,normal,1200
2025-05-23 17:32:05,sleeping,0
2025-05-23 17:32:07,normal,1800
2025-05-23 17:32:07,sleeping,0
2025-05-23 17:32:08,normal,1200
2025-05-23 17:32:08,sleeping,0
2025-05-23 17:32:10,normal,1800
2025-05-23 17:32:10,sleeping,0
2025-05-23 17:32:12,normal,2200
2025-05-23 17:32:12,sleeping,0
2025-05-23 17:32:13,normal,2200
2025-05-23 17:32:14,sleeping,0
2025-05-23 17:32:15,normal,1200
2025-05-23 17:32:15,sleeping,0
2025-05-23 17:32:17,normal,1200
2025-05-23 17:32:17,sleeping,0
2025-05-23 17:32:19,normal,1800
2025-05-23 17:32:19,sleeping,0
2025-05-23 17:32:20,normal,1200
2025-05-23 17:32:20,sleeping,0
2025-05-23 17:32:22,normal,1200
2025-05-23 17:32:22,sleeping,0
2025-05-23 17:32:23,normal,1600
2025-05-23 17:32:24,sleeping,0
2025-05-23 17:32:25,normal,2200
2025-05-23 17:32:25,sleeping,0
2025-05-23 17:32:27,normal,1600
2025-05-23 17:32:27,sleeping,0
2025-05-23 17:32:29,normal,1800
2025-05-23 17:32:29,sleeping,0
2025-05-23 17:32:30,normal,1800
2025-05-23 17:32:31,sleeping,0
2025-05-23 17:32:32,normal,1200
2025-05-23 17:32:32,sleeping,0
2025-05-23 17:32:34,normal,1800
2025-05-23 17:32:34,sleeping,0
2025-05-23 17:32:35,normal,1800
2025-05-23 17:32:36,sleeping,0
2025-05-23 17:32:37,normal,1200
2025-05-23 17:32:37,sleeping,0
2025-05-23 17:32:39,normal,2200
2025-05-23 17:32:39,sleeping,0
2025-05-23 17:32:40,normal,1800
2025-05-23 17:32:41,sleeping,0
2025-05-23 17:32:42,normal,1800
2025-05-23 17:32:42,sleeping,0
2025-05-23 17:32:44,normal,1800
2025-05-23 17:32:44,sleeping,0
2025-05-23 17:32:46,normal,1800
2025-05-23 17:32:46,sleeping,0
2025-05-23 17:32:47,normal,1200
2025-05-23 17:32:47,sleeping,0
2025-05-23 17:32:49,normal,1200
2025-05-23 17:32:49,sleeping,0
2025-05-23 17:32:51,normal,2200
2025-05-23 17:32:51,sleeping,0
2025-05-23 17:32:52,normal,1800
2025-05-23 17:32:53,sleeping,0
2025-05-23 17:32:54,normal,2200
2025-05-23 17:32:55,sleeping,0
2025-05-23 17:32:56,normal,1600
2025-05-23 17:32:56,sleeping,0
2025-05-23 17:32:58,normal,1800
2025-05-23 17:32:58,sleeping,0
2025-05-23 17:32:59,normal,1200
2025-05-23 17:32:59,sleeping,0
2025-05-23 17:33:01,normal,1200
2025-05-23 17:33:01,sleeping,0
2025-05-23 17:33:03,normal,1800
2025-05-23 17:33:03,sleeping,0
2025-05-23 17:33:04,normal,1600
2025-05-23 17:33:04,sleeping,0
2025-05-23 17:33:06,normal,1600
2025-05-23 17:33:06,sleeping,0
2025-05-23 17:33:08,normal,1600
2025-05-23 17:33:08,sleeping,0
2025-05-23 17:33:09,normal,1200
2025-05-23 17:33:09,sleeping,0
2025-05-23 17:33:11,normal,2200
2025-05-23 17:33:11,sleeping,0
2025-05-23 17:33:13,normal,1600
2025-05-23 17:33:13,sleeping,0
2025-05-23 17:33:14,normal,2200
2025-05-23 17:33:15,sleeping,0
2025-05-23 17:33:16,normal,2200
2025-05-23 17:33:17,sleeping,0
2025-05-23 17:33:18,normal,1600
2025-05-23 17:33:18,sleeping,0
2025-05-23 17:33:20,normal,1600
2025-05-23 17:33:20,sleeping,0
2025-05-23 17:33:21,normal,2200
2025-05-23 17:33:22,sleeping,0
2025-05-23 17:33:23,normal,1800
2025-05-23 17:33:24,sleeping,0
2025-05-23 17:33:25,normal,2200
2025-05-23 17:33:26,sleeping,0
2025-05-23 17:33:27,normal,1600
2025-05-23 17:33:27,sleeping,0
2025-05-23 17:33:29,normal,1800
2025-05-23 17:33:29,sleeping,0
2025-05-23 17:33:30,normal,1200
2025-05-23 17:33:30,sleeping,0
2025-05-23 17:33:32,normal,1200
2025-05-23 17:33:32,sleeping,0
2025-05-23 17:33:34,normal,1200
2025-05-23 17:33:34,sleeping,0
2025-05-23 17:33:35,normal,1600
2025-05-23 17:33:35,sleeping,0
2025-05-23 17:33:37,normal,2200
2025-05-23 17:33:37,sleeping,0
2025-05-23 17:33:39,normal,1200
2025-05-23 17:33:39,sleeping,0
2025-05-23 17:33:40,normal,1200
2025-05-23 17:33:40,sleeping,0
2025-05-23 17:33:42,normal,1600
2025-05-23 17:33:42,sleeping,0
2025-05-23 17:33:43,normal,1200
2025-05-23 17:33:44,sleeping,0
2025-05-23 17:33:45,normal,1800
2025-05-23 17:33:45,sleeping,0
2025-05-23 17:33:47,normal,2200
2025-05-23 17:33:47,sleeping,0
2025-05-23 17:33:49,normal,2200
2025-05-23 17:33:49,sleeping,0
2025-05-23 17:33:51,normal,1200
2025-05-23 17:33:51,sleeping,0
2025-05-23 17:33:52,normal,1200
2025-05-23 17:33:52,sleeping,0
2025-05-23 17:33:54,normal,1200
2025-05-23 17:33:54,sleeping,0
2025-05-23 17:33:55,normal,2200
2025-05-23 17:33:56,sleeping,0
2025-05-23 17:33:57,normal,2200
2025-05-23 17:33:58,sleeping,0
2025-05-23 17:33:59,normal,1600
2025-05-23 17:33:59,sleeping,0
2025-05-23 17:34:01,normal,1800
2025-05-23 17:34:01,sleeping,0
2025-05-23 17:34:02,normal,1200
2025-05-23 17:34:03,sleeping,0
2025-05-23 17:34:04,normal,1800
2025-05-23 17:34:04,sleeping,0
2025-05-23 17:34:06,normal,1800
2025-05-23 17:34:06,sleeping,0
2025-05-23 17:34:07,normal,1800
2025-05-23 17:34:08,sleeping,0
2025-05-23 17:34:09,normal,1200
2025-05-23 17:34:09,sleeping,0
2025-05-23 17:34:11,normal,2200
2025-05-23 17:34:11,sleeping,0
2025-05-23 17:34:13,normal,1200
2025-05-23 17:34:13,sleeping,0
2025-05-23 17:34:14,normal,2200
2025-05-23 17:34:15,sleeping,0
2025-05-23 17:34:16,normal,1600
2025-05-23 17:34:16,sleeping,0
2025-05-23 17:34:18,normal,1600
2025-05-23 17:34:18,sleeping,0
2025-05-23 17:34:19,normal,1600
2025-05-23 17:34:20,sleeping,0
2025-05-23 17:34:21,normal,1800
2025-05-23 17:34:21,sleeping,0
2025-05-23 17:34:23,normal,1200
2025-05-23 17:34:23,sleeping,0
2025-05-23 17:34:24,normal,1600
2025-05-23 17:34:25,sleeping,0
2025-05-23 17:34:26,normal,2200
2025-05-23 17:34:27,sleeping,0
2025-05-23 17:34:28,normal,1600
2025-05-23 17:34:28,sleeping,0
2025-05-23 17:34:30,normal,1200
2025-05-23 17:34:30,sleeping,0
2025-05-23 17:34:31,normal,2200
2025-05-23 17:34:32,sleeping,0
2025-05-23 17:34:33,anomaly,5000
2025-05-23 17:34:35,sleeping,0
2025-05-23 17:34:36,normal,1200
2025-05-23 17:34:36,sleeping,0
2025-05-23 17:34:38,normal,1600
2025-05-23 17:34:38,sleeping,0
2025-05-23 17:34:40,anomaly,5000
2025-05-23 17:34:41,sleeping,0
2025-05-23 17:34:42,normal,1800
2025-05-23 17:34:43,sleeping,0
2025-05-23 17:34:44,normal,1800
2025-05-23 17:34:44,sleeping,0
2025-05-23 17:34:46,normal,1600
2025-05-23 17:34:46,sleeping,0
2025-05-23 17:34:47,normal,1600
2025-05-23 17:34:48,sleeping,0
2025-05-23 17:34:49,normal,1600
2025-05-23 17:34:49,sleeping,0
2025-05-23 17:34:51,anomaly,5000
2025-05-23 17:34:52,sleeping,0
2025-05-23 17:34:54,normal,1800
2025-05-23 17:34:54,sleeping,0
2025-05-23 17:34:55,normal,1600
2025-05-23 17:34:55,sleeping,0
2025-05-23 17:34:57,normal,1800
2025-05-23 17:34:57,sleeping,0
2025-05-23 17:34:59,normal,1200
2025-05-23 17:34:59,sleeping,0
2025-05-23 17:35:00,normal,2200
2025-05-23 17:35:01,sleeping,0
2025-05-23 17:35:02,normal,1800
2025-05-23 17:35:02,sleeping,0
2025-05-23 17:35:04,normal,1800
